truck_id,torque,gear,elevation,speed,rpm,voltage,estimated_weight_tonnes,expected_tpt,actual_tpt,stress_index,power_density,rpm_per_gear,status,reasons,actual_weight
truck_001,176.7,5,14.909329269930495,28.97,1712.76,27.61,9.11,19.39,19.39,90.95,1.15,342.55,Normal,[],10.24
truck_003,281.45,3,0.0951036778532881,25.11,1546.48,25.62,11.52,24.43,24.43,1.07,1.78,515.49,Normal,[],11.22
truck_002,278.4,1,-0.3607391772639694,48.78,1976.93,25.67,13.59,20.48,20.48,-2.06,2.24,1976.93,Overload,['High RPM per Gear'],13.29
truck_003,213.53,5,12.196143050900387,51.36,1811.77,24.3,8.74,24.43,24.43,50.71,1.67,362.35,Normal,[],8.91
truck_003,137.48,6,-4.185856527749577,22.59,2263.05,23.76,5.63,24.43,24.43,-25.47,1.37,377.17,Normal,[],6.43
truck_003,162.36,5,11.054281655202049,40.41,2001.64,26.04,6.65,24.43,24.43,44.42,1.31,400.33,Normal,[],6.15
truck_001,251.41,4,2.832417948635186,31.52,2043.14,27.07,12.97,19.39,19.39,22.59,1.99,510.78,Normal,[],13.35
truck_002,153.35,1,7.791295612093476,66.59,1487.29,25.57,7.49,20.48,20.48,17.94,0.93,1487.29,Overload,['High RPM per Gear'],7.32
truck_002,153.25,4,9.188538065898856,38.53,1994.66,25.2,7.48,20.48,20.48,36.55,1.27,498.66,Normal,[],7.29
truck_002,204.99,4,7.06036468088776,65.01,2287.69,25.63,10.01,20.48,20.48,22.26,1.92,571.92,Normal,[],10.51
truck_001,132.9,2,13.65488650293216,23.46,1342.22,25.76,6.85,19.39,19.39,77.36,0.73,671.11,Overload,['High RPM per Gear'],6.42
truck_003,246.35,4,6.094945803352029,21.71,1754.2,24.46,10.08,24.43,24.43,69.15,1.85,438.55,Normal,[],9.93
truck_002,233.55,3,9.42175217395584,68.36,2387.69,28.19,11.4,20.48,20.48,32.19,2.07,795.9,Overload,['High RPM per Gear'],11.04
truck_001,94.14,5,-2.102966064425329,74.23,2124.82,26.61,4.85,19.39,19.39,-2.67,0.79,424.96,Normal,[],4.44
truck_002,273.44,5,13.90157954193581,29.71,2104.06,27.8,13.35,20.48,20.48,127.93,2.17,420.81,Normal,[],13.35
truck_003,336.59,4,5.697503220287313,75.22,2161.31,27.58,13.78,24.43,24.43,25.5,2.76,540.33,Overload,['High Power Density'],13.99
truck_002,97.54,6,4.652203411872723,29.47,2032.48,26.45,4.76,20.48,20.48,15.4,0.78,338.75,Normal,[],4.5
truck_002,247.13,5,14.293951208884078,20.0,1590.53,27.08,12.07,20.48,20.48,176.62,1.52,318.11,Overload,['High Stress Index'],12.63
truck_001,197.8,6,12.918506300770762,53.33,1924.29,25.08,10.2,19.39,19.39,47.92,1.59,320.71,Normal,[],11.09
truck_003,308.3,4,4.216481611515944,60.82,2355.88,25.09,12.62,24.43,24.43,21.37,3.03,588.97,Overload,['High Power Density'],12.82
truck_001,311.82,5,5.730726466319121,68.75,1757.28,23.24,16.08,19.39,19.39,25.99,2.47,351.46,Normal,[],15.39
truck_001,135.54,2,-2.226687173946138,79.77,1616.88,23.82,6.99,19.39,19.39,-3.78,0.96,808.44,Overload,['High RPM per Gear'],7.4
truck_002,205.74,4,3.464205103506446,62.04,1251.89,25.24,10.05,20.48,20.48,11.49,1.07,312.97,Normal,[],10.17
truck_002,92.43,1,8.085746718086899,37.4,1928.08,26.03,4.51,20.48,20.48,19.98,0.72,1928.08,Overload,['High RPM per Gear'],4.85
truck_001,102.2,4,7.383769262098232,60.37,1399.2,26.69,5.27,19.39,19.39,12.5,0.56,349.8,Normal,[],4.08
truck_002,225.3,1,4.807417449977274,63.98,1255.21,27.67,11.0,20.48,20.48,16.93,1.07,1255.21,Overload,['High RPM per Gear'],10.17
truck_003,322.53,1,-0.4802582380024489,67.39,1328.74,24.78,13.2,24.43,24.43,-2.3,1.81,1328.74,Overload,['High RPM per Gear'],13.52
truck_003,240.77,4,5.859773808905951,78.85,1214.74,25.93,9.86,24.43,24.43,17.89,1.18,303.69,Normal,[],9.51
truck_002,242.59,6,8.455118153011593,25.27,2162.95,28.58,11.84,20.48,20.48,81.16,1.92,360.49,Normal,[],11.4
truck_003,298.84,2,5.235004555741053,28.09,1804.06,24.24,12.23,24.43,24.43,55.7,2.33,902.03,Overload,['High RPM per Gear'],12.76
truck_003,269.51,6,7.896771497012793,60.41,2015.12,23.66,11.03,24.43,24.43,35.23,2.4,335.85,Normal,[],10.79
truck_003,261.43,5,7.956251168675966,58.04,1285.71,24.03,10.7,24.43,24.43,35.84,1.47,257.14,Normal,[],11.57
truck_001,188.01,5,8.266004776513293,62.27,1974.0,26.58,9.7,19.39,19.39,24.96,1.46,394.8,Normal,[],10.01
truck_001,122.65,3,11.68368692824648,58.2,1390.77,24.86,6.33,19.39,19.39,24.62,0.72,463.59,Normal,[],7.12
truck_002,113.16,1,8.563312512415244,79.09,1721.27,28.39,5.53,20.48,20.48,12.25,0.72,1721.27,Overload,['High RPM per Gear'],5.13
truck_003,190.86,6,2.428166617252716,39.06,2005.54,25.0,7.81,24.43,24.43,11.86,1.6,334.26,Normal,[],7.14
truck_001,90.47,4,13.600473943403031,63.75,1643.0,24.26,4.67,19.39,19.39,19.3,0.64,410.75,Normal,[],4.32
truck_003,240.33,6,-0.3607324221637427,75.18,1668.12,26.26,9.84,24.43,24.43,-1.15,1.6,278.02,Normal,[],10.58
truck_002,224.74,5,14.041963228856131,76.11,1618.81,25.38,10.97,20.48,20.48,41.47,1.5,323.76,Normal,[],11.12
truck_002,164.31,4,11.39604663179567,31.68,1857.98,27.7,8.02,20.48,20.48,59.11,1.15,464.49,Normal,[],8.0
truck_003,163.58,2,14.12330846555071,55.32,1502.78,28.9,6.7,24.43,24.43,41.76,0.89,751.39,Overload,['High RPM per Gear'],6.99
truck_003,301.9,5,11.629511329873772,52.7,1565.5,27.07,12.36,24.43,24.43,66.62,1.83,313.1,Normal,[],11.77
truck_003,294.2,5,13.16888705514819,29.63,2036.78,28.24,12.04,24.43,24.43,130.75,2.22,407.36,Normal,[],12.1
truck_001,268.85,6,1.641162525428883,67.66,1283.8,26.93,13.87,19.39,19.39,6.52,1.34,213.97,Normal,[],13.6
truck_003,223.86,3,13.91486398109977,51.08,2079.32,27.37,9.16,24.43,24.43,60.98,1.78,693.11,Overload,['High RPM per Gear'],8.73
truck_002,102.01,6,0.9539432953722572,43.19,2301.26,25.21,4.98,20.48,20.48,2.25,0.98,383.54,Normal,[],4.66
truck_001,295.19,2,1.227056868566299,46.96,1709.26,24.56,15.22,19.39,19.39,7.71,2.15,854.63,Overload,['High RPM per Gear'],15.45
truck_001,116.72,6,2.9027845895895066,35.73,1372.86,28.83,6.02,19.39,19.39,9.48,0.58,228.81,Normal,[],6.24
truck_002,162.16,1,5.883410532300539,30.91,1533.27,27.7,7.92,20.48,20.48,30.87,0.94,1533.27,Overload,['High RPM per Gear'],8.53
truck_003,336.33,2,-3.921194231870864,46.36,1272.14,24.04,13.77,24.43,24.43,-28.45,1.86,636.07,Overload,['High RPM per Gear'],13.82
truck_003,234.41,6,10.770373363020632,29.52,1407.66,23.73,9.6,24.43,24.43,85.54,1.46,234.61,Normal,[],8.79
truck_001,239.8,2,-3.2027423053017934,72.65,2350.45,24.57,12.37,19.39,19.39,-10.57,2.4,1175.23,Overload,['High RPM per Gear'],10.93
truck_001,182.02,5,7.339830413444854,22.69,1711.0,26.02,9.39,19.39,19.39,58.88,1.25,342.2,Normal,[],8.35
truck_003,139.78,3,10.517211507587934,65.05,1585.17,27.54,5.72,24.43,24.43,22.6,0.84,528.39,Normal,[],5.71
truck_003,101.44,5,11.34061724448815,40.23,2161.87,27.89,4.15,24.43,24.43,28.59,0.82,432.37,Normal,[],4.07
truck_002,224.95,6,-1.324424580775334,52.26,2058.79,26.98,10.98,20.48,20.48,-5.7,1.8,343.13,Normal,[],11.09
truck_001,302.04,4,12.505736096325773,66.13,2211.59,24.06,15.58,19.39,19.39,57.12,2.91,552.9,Overload,['High Power Density'],15.84
truck_002,147.99,4,9.848566074561209,29.22,1418.67,28.27,7.23,20.48,20.48,49.88,0.78,354.67,Normal,[],7.45
truck_003,141.7,5,0.6630234015263525,20.58,1541.43,25.28,5.8,24.43,24.43,4.56,0.9,308.29,Normal,[],6.02
truck_002,132.24,3,2.6634532494526635,22.79,2044.77,27.38,6.46,20.48,20.48,15.46,1.03,681.59,Overload,['High RPM per Gear'],6.25
truck_001,170.41,5,9.219890634784676,53.9,2325.05,26.57,8.79,19.39,19.39,29.15,1.56,465.01,Normal,[],9.83
truck_003,161.42,4,14.07195871629906,39.66,1379.2,27.78,6.61,24.43,24.43,57.27,0.84,344.8,Normal,[],5.84
truck_001,299.06,4,10.773979791069442,21.73,2073.7,28.68,15.42,19.39,19.39,148.25,2.26,518.42,Normal,[],15.05
truck_003,202.14,2,7.933010097737945,74.98,1412.12,25.42,8.27,24.43,24.43,21.39,1.18,706.06,Overload,['High RPM per Gear'],8.33
truck_002,198.18,6,3.250303075352548,54.02,2262.32,24.93,9.68,20.48,20.48,11.93,1.88,377.05,Normal,[],9.06
truck_003,327.24,6,8.99082409804183,52.32,1324.37,26.39,13.4,24.43,24.43,56.23,1.72,220.73,Normal,[],13.09
truck_002,332.78,2,13.788855297982613,67.67,2170.43,25.34,16.25,20.48,20.48,67.81,2.99,1085.22,Overload,"['High Power Density', 'High RPM per Gear']",15.68
truck_002,289.32,3,10.795310724101297,70.94,1293.65,28.42,14.13,20.48,20.48,44.03,1.38,431.22,Normal,[],14.12
truck_002,232.42,3,-0.324261513770157,40.85,1808.11,27.21,11.35,20.48,20.48,-1.84,1.62,602.7,Overload,['High RPM per Gear'],11.11
truck_002,195.95,4,0.9328258385079272,32.36,2276.5,23.89,9.57,20.48,20.48,5.65,1.96,569.13,Normal,[],9.8
truck_002,316.38,4,3.3473856391593344,78.5,1358.2,25.35,15.45,20.48,20.48,13.49,1.78,339.55,Normal,[],15.73
truck_001,295.02,2,3.145195163890381,25.82,2336.92,25.5,15.22,19.39,19.39,35.93,2.83,1168.46,Overload,"['High Power Density', 'High RPM per Gear']",14.98
truck_002,89.42,2,-2.028430417822749,30.0,1437.21,25.52,4.37,20.48,20.48,-6.05,0.53,718.6,Overload,['High RPM per Gear'],5.35
truck_002,185.49,2,-4.998048608761463,75.26,2187.42,28.78,9.06,20.48,20.48,-12.32,1.48,1093.71,Overload,['High RPM per Gear'],8.7
truck_002,140.51,4,1.5197140161549916,49.45,1913.44,26.36,6.86,20.48,20.48,4.32,1.07,478.36,Normal,[],7.61
truck_001,246.95,1,13.45818528411645,72.34,1908.94,26.43,12.74,19.39,19.39,45.94,1.87,1908.94,Overload,['High RPM per Gear'],12.75
truck_002,142.49,4,4.214507112085164,27.56,1727.22,23.98,6.96,20.48,20.48,21.79,1.07,431.8,Normal,[],7.47
truck_001,304.23,4,4.650679790889134,61.6,1473.84,23.46,15.69,19.39,19.39,22.97,2.0,368.46,Normal,[],15.25
truck_003,203.86,3,4.766988181613844,75.73,1765.33,28.98,8.34,24.43,24.43,12.83,1.3,588.44,Normal,[],8.17
truck_002,319.41,4,8.05237196394508,72.34,1310.93,24.68,15.6,20.48,20.48,35.55,1.78,327.73,Normal,[],15.32
truck_003,220.16,5,4.128692641338299,22.85,2074.64,23.61,9.01,24.43,24.43,39.78,2.03,414.93,Normal,[],9.12
truck_001,295.67,1,-1.9053598204939548,39.53,1633.2,26.53,15.25,19.39,19.39,-14.25,1.91,1633.2,Overload,['High RPM per Gear'],14.98
truck_002,162.49,4,13.53432369263539,70.61,1244.62,26.15,7.93,20.48,20.48,31.14,0.81,311.16,Normal,[],8.38
truck_003,225.79,3,12.940747558331012,73.21,1370.05,25.96,9.24,24.43,24.43,39.91,1.25,456.68,Normal,[],8.91
truck_002,140.57,1,13.266465128153996,22.55,2312.08,27.94,6.86,20.48,20.48,82.68,1.22,2312.08,Overload,['High RPM per Gear'],6.6
truck_001,158.37,3,4.7635983509456885,32.67,1225.23,23.14,8.17,19.39,19.39,23.09,0.88,408.41,Normal,[],8.54
truck_001,145.0,1,7.859022785714716,30.47,2207.43,28.49,7.48,19.39,19.39,37.4,1.18,2207.43,Overload,['High RPM per Gear'],8.05
truck_003,293.37,5,-0.0018110129987913,28.4,1579.05,25.05,12.01,24.43,24.43,-0.02,1.94,315.81,Normal,[],12.01
truck_002,189.9,1,4.503542187597692,35.59,1262.62,24.68,9.27,20.48,20.48,24.03,1.02,1262.62,Overload,['High RPM per Gear'],8.48
truck_002,107.9,3,13.886674677543454,59.37,1363.61,27.87,5.27,20.48,20.48,25.24,0.55,454.54,Normal,[],5.61
truck_002,177.35,3,6.660169874626025,35.91,1282.66,27.53,8.66,20.48,20.48,32.89,0.87,427.55,Normal,[],9.37
truck_002,288.13,1,11.662490763196654,21.93,1366.64,28.09,14.07,20.48,20.48,153.21,1.47,1366.64,Overload,"['High Stress Index', 'High RPM per Gear']",14.11
truck_003,350.06,3,2.285804949503357,58.56,2172.26,24.65,14.33,24.43,24.43,13.66,3.23,724.09,Overload,"['High Power Density', 'High RPM per Gear']",13.91
truck_002,232.01,6,0.8940883007725153,22.2,2255.74,27.95,11.33,20.48,20.48,9.35,1.96,375.96,Normal,[],11.63
truck_002,115.73,6,3.47509511077617,25.15,1917.49,23.16,5.65,20.48,20.48,15.99,1.0,319.58,Normal,[],4.86
truck_003,140.62,2,4.742889492503021,30.5,1321.67,24.88,5.76,24.43,24.43,21.87,0.78,660.84,Overload,['High RPM per Gear'],5.78
truck_001,207.94,1,2.9505397891113816,75.73,2190.0,24.53,10.72,19.39,19.39,8.1,1.94,2190.0,Overload,['High RPM per Gear'],11.04
truck_003,355.21,6,3.229321325017045,47.92,1729.05,26.75,14.54,24.43,24.43,23.94,2.4,288.17,Normal,[],14.88
truck_001,288.14,2,0.4691580552544945,26.04,1779.53,26.08,14.86,19.39,19.39,5.19,2.06,889.77,Overload,['High RPM per Gear'],14.4
truck_003,158.94,2,-3.7416509507051487,57.35,2296.57,25.73,6.51,24.43,24.43,-10.37,1.49,1148.29,Overload,['High RPM per Gear'],6.46
truck_002,112.66,3,11.286618246023426,69.18,1748.53,24.8,5.5,20.48,20.48,18.38,0.83,582.84,Normal,[],5.03
truck_001,257.84,6,14.06847086653205,58.75,1677.78,26.04,13.3,19.39,19.39,61.74,1.74,279.63,Normal,[],13.73
truck_002,287.49,1,0.1730732958077734,33.51,1225.45,26.46,14.04,20.48,20.48,1.48,1.39,1225.45,Overload,['High RPM per Gear'],14.21
truck_002,151.48,3,-2.902976713263654,38.83,2003.0,24.22,7.4,20.48,20.48,-11.33,1.31,667.67,Overload,['High RPM per Gear'],7.11
truck_003,306.74,6,0.8954115743237896,71.58,2026.11,28.25,12.56,24.43,24.43,3.84,2.3,337.68,Normal,[],12.37
truck_003,302.45,1,-0.4149025403976996,63.27,2364.29,27.89,12.38,24.43,24.43,-1.98,2.68,2364.29,Overload,"['High Power Density', 'High RPM per Gear']",12.04
truck_003,134.05,2,3.009070264697764,44.3,2125.69,23.85,5.49,24.43,24.43,9.11,1.25,1062.85,Overload,['High RPM per Gear'],4.51
truck_002,295.51,3,8.422365762630763,21.65,2325.21,27.63,14.43,20.48,20.48,114.94,2.6,775.07,Overload,"['High Power Density', 'High RPM per Gear']",14.86
truck_002,140.32,1,13.089497354215489,38.5,2038.19,25.08,6.85,20.48,20.48,47.71,1.19,2038.19,Overload,['High RPM per Gear'],7.87
truck_001,139.83,1,-4.555201083837996,23.61,2306.85,28.33,7.21,19.39,19.39,-26.98,1.19,2306.85,Overload,['High RPM per Gear'],6.66
truck_003,155.21,2,8.073982426919182,48.56,2092.0,23.18,6.35,24.43,24.43,25.81,1.47,1046.0,Overload,['High RPM per Gear'],6.22
truck_003,274.04,4,11.816966591783707,60.61,2256.19,28.32,11.22,24.43,24.43,53.43,2.29,564.05,Normal,[],11.34
truck_002,285.58,2,-3.500933116104785,53.48,1338.0,23.16,13.94,20.48,20.48,-18.7,1.73,669.0,Overload,['High RPM per Gear'],14.23
truck_003,289.28,2,-2.913330218311727,55.13,2397.37,24.04,11.84,24.43,24.43,-15.29,3.02,1198.69,Overload,"['High Power Density', 'High RPM per Gear']",12.18
truck_003,359.72,3,8.792065724059244,67.52,1539.0,24.73,14.72,24.43,24.43,46.84,2.34,513.0,Normal,[],14.78
truck_001,317.76,4,-0.3167449665252704,51.45,2023.03,24.31,16.39,19.39,19.39,-1.96,2.77,505.76,Overload,['High Power Density'],15.18
truck_002,102.93,2,-0.5560193871500214,72.75,2009.19,25.99,5.03,20.48,20.48,-0.79,0.83,1004.59,Overload,['High RPM per Gear'],4.51
truck_002,301.3,2,6.486609965747183,29.32,1778.09,25.45,14.71,20.48,20.48,66.66,2.2,889.05,Overload,['High RPM per Gear'],15.3
truck_001,288.2,2,-3.059051569377682,28.33,1429.61,25.18,14.86,19.39,19.39,-31.12,1.71,714.81,Overload,['High RPM per Gear'],15.19
truck_002,160.43,6,-3.012197039001039,67.11,1976.95,25.94,7.83,20.48,20.48,-7.2,1.28,329.49,Normal,[],7.76
truck_003,178.53,2,5.236212737610735,30.37,2016.88,27.17,7.31,24.43,24.43,30.78,1.39,1008.44,Overload,['High RPM per Gear'],6.58
truck_003,157.4,5,6.934539290686949,30.22,2246.82,28.13,6.44,24.43,24.43,36.11,1.32,449.36,Normal,[],6.17
truck_002,231.97,3,-1.3317029241316591,30.41,1775.54,23.55,11.33,20.48,20.48,-10.16,1.83,591.85,Normal,[],11.61
truck_001,256.4,5,1.7956371289063622,68.26,1907.77,25.33,13.22,19.39,19.39,6.75,2.02,381.55,Normal,[],13.67
truck_001,225.71,4,13.552915564145092,32.14,1817.25,24.28,11.64,19.39,19.39,95.16,1.77,454.31,Normal,[],11.51
truck_002,327.5,6,11.354813774601954,20.71,1522.22,24.23,15.99,20.48,20.48,179.58,2.15,253.7,Overload,['High Stress Index'],15.9
truck_001,169.47,1,-1.2100588312037153,36.66,1627.32,27.71,8.74,19.39,19.39,-5.59,1.04,1627.32,Overload,['High RPM per Gear'],8.44
truck_001,159.63,1,1.830453377866068,36.81,1252.88,24.32,8.23,19.39,19.39,7.94,0.86,1252.88,Overload,['High RPM per Gear'],8.03
truck_003,106.32,2,13.681219987234591,55.39,1488.64,24.29,4.35,24.43,24.43,26.26,0.68,744.32,Overload,['High RPM per Gear'],4.17
truck_002,295.86,3,-3.55264108489846,56.26,2123.76,23.69,14.45,20.48,20.48,-18.68,2.78,707.92,Overload,"['High Power Density', 'High RPM per Gear']",14.27
truck_003,271.48,4,10.510838879365563,25.5,1560.72,24.01,11.11,24.43,24.43,111.9,1.85,390.18,Normal,[],11.04
truck_002,310.59,2,2.775909562543559,72.67,2115.45,25.04,15.17,20.48,20.48,11.86,2.75,1057.72,Overload,"['High Power Density', 'High RPM per Gear']",14.57
truck_001,306.61,3,5.007291528875745,60.79,2311.47,26.56,15.81,19.39,19.39,25.25,2.79,770.49,Overload,"['High Power Density', 'High RPM per Gear']",15.72
truck_003,327.47,1,8.745852328570777,46.27,2228.32,25.35,13.4,24.43,24.43,61.9,3.01,2228.32,Overload,"['High Power Density', 'High RPM per Gear']",13.45
truck_001,284.06,1,9.118525333864714,73.72,1792.44,23.65,14.65,19.39,19.39,35.13,2.25,1792.44,Overload,['High RPM per Gear'],13.99
truck_001,164.91,5,3.350492119320652,31.19,1244.39,27.12,8.5,19.39,19.39,17.71,0.79,248.88,Normal,[],9.67
truck_003,385.2,4,10.774804386255532,76.63,1459.22,27.76,15.77,24.43,24.43,54.16,2.12,364.81,Normal,[],15.57
truck_002,235.06,2,-3.0329098861970905,30.69,2064.74,24.05,11.48,20.48,20.48,-23.23,2.11,1032.37,Overload,['High RPM per Gear'],11.28
truck_001,150.41,5,6.582108019186709,58.79,1248.53,25.2,7.76,19.39,19.39,16.84,0.78,249.71,Normal,[],7.62
truck_002,139.28,6,2.793186583139631,41.29,2074.67,26.59,6.8,20.48,20.48,9.42,1.14,345.78,Normal,[],6.66
truck_001,111.95,4,10.754378862699312,50.36,1785.68,25.17,5.77,19.39,19.39,23.91,0.83,446.42,Normal,[],5.74
truck_003,192.52,1,-4.679353111479396,25.01,1806.06,23.9,7.88,24.43,24.43,-36.02,1.52,1806.06,Overload,['High RPM per Gear'],8.17
truck_001,139.29,2,-2.513380492431432,77.98,2395.61,26.64,7.18,19.39,19.39,-4.49,1.31,1197.81,Overload,['High RPM per Gear'],7.29
truck_003,329.11,5,-4.5995121906074,75.8,1952.84,27.97,13.47,24.43,24.43,-19.97,2.41,390.57,Normal,[],13.6
truck_001,201.19,2,11.57118597748709,23.74,2016.74,24.73,10.38,19.39,19.39,98.07,1.72,1008.37,Overload,['High RPM per Gear'],10.37
truck_002,211.69,5,3.0092945303034053,55.59,1930.62,24.43,10.34,20.48,20.48,11.46,1.75,386.12,Normal,[],9.87
truck_001,78.4,4,-2.4080906239091493,44.88,2181.81,26.49,4.04,19.39,19.39,-4.21,0.68,545.45,Normal,[],4.16
truck_001,205.66,1,14.596040518271728,52.67,1543.68,28.48,10.61,19.39,19.39,56.99,1.17,1543.68,Overload,['High RPM per Gear'],11.48
truck_003,303.83,3,-4.013358269433047,75.59,1267.19,27.3,12.44,24.43,24.43,-16.13,1.48,422.4,Normal,[],12.43
truck_001,196.88,4,14.721047783468538,40.13,1909.33,27.64,10.15,19.39,19.39,72.23,1.42,477.33,Normal,[],10.94
truck_002,201.12,6,11.774201826566998,26.94,1881.96,25.04,9.82,20.48,20.48,87.91,1.58,313.66,Normal,[],10.82
truck_003,142.76,1,0.2107874322693508,64.59,1467.74,25.45,5.84,24.43,24.43,0.47,0.86,1467.74,Overload,['High RPM per Gear'],4.81
truck_002,135.94,6,-2.945853986407212,21.2,1314.92,24.92,6.64,20.48,20.48,-18.89,0.75,219.15,Normal,[],6.86
truck_002,186.58,2,9.72752135428596,22.75,1460.04,25.45,9.11,20.48,20.48,79.76,1.12,730.02,Overload,['High RPM per Gear'],9.05
truck_003,127.0,1,-4.48591554347302,44.08,1466.0,24.59,5.2,24.43,24.43,-12.92,0.79,1466.0,Overload,['High RPM per Gear'],5.57
truck_002,216.18,5,4.440184551452722,65.04,2384.52,23.72,10.56,20.48,20.48,14.76,2.28,476.9,Normal,[],10.2
truck_003,260.59,1,-2.8038675210406905,46.02,1716.94,28.83,10.67,24.43,24.43,-15.88,1.62,1716.94,Overload,['High RPM per Gear'],9.87
truck_001,292.72,5,4.844020034266878,36.2,1326.54,28.15,15.1,19.39,19.39,39.17,1.44,265.31,Normal,[],14.94
truck_001,318.84,2,4.04607807673694,42.65,1553.86,28.97,16.44,19.39,19.39,30.24,1.79,776.93,Overload,['High RPM per Gear'],15.97
truck_002,232.65,1,4.793322014241138,72.37,1519.66,24.34,11.36,20.48,20.48,15.41,1.52,1519.66,Overload,['High RPM per Gear'],11.36
truck_002,165.48,5,3.5441705436160014,20.17,1934.48,28.72,8.08,20.48,20.48,29.07,1.17,386.9,Normal,[],10.26
truck_002,242.97,4,4.1098041656616005,58.58,2269.05,27.63,11.86,20.48,20.48,17.05,2.09,567.26,Normal,[],12.11
truck_002,193.4,2,11.956835949062064,70.3,1422.17,23.85,9.44,20.48,20.48,32.89,1.21,711.08,Overload,['High RPM per Gear'],9.35
truck_003,222.54,2,7.53539511739152,68.55,1454.1,23.82,9.11,24.43,24.43,24.46,1.42,727.05,Overload,['High RPM per Gear'],8.9
truck_003,134.69,5,1.3369772040148709,34.47,2089.95,28.84,5.51,24.43,24.43,5.22,1.02,417.99,Normal,[],6.43
truck_001,220.52,6,-4.115155794637664,27.13,1818.14,29.0,11.37,19.39,19.39,-33.44,1.45,303.02,Normal,[],10.59
truck_003,135.13,3,-1.5767125048338748,73.25,2248.98,28.17,5.53,24.43,24.43,-2.91,1.13,749.66,Overload,['High RPM per Gear'],5.34
truck_001,158.76,2,-2.865159642111279,36.56,1463.96,28.24,8.19,19.39,19.39,-12.44,0.86,731.98,Overload,['High RPM per Gear'],8.53
truck_001,315.67,6,10.398165983597456,76.82,1921.61,23.93,16.28,19.39,19.39,42.73,2.65,320.27,Overload,['High Power Density'],15.59
truck_001,255.3,2,13.204947504899389,56.7,2011.79,23.03,13.17,19.39,19.39,59.46,2.33,1005.9,Overload,['High RPM per Gear'],14.8
truck_003,185.12,4,14.531500637743246,60.21,1991.9,28.52,7.58,24.43,24.43,44.68,1.35,497.98,Normal,[],7.29
truck_001,236.73,1,11.210662864294562,29.74,1748.45,23.6,12.21,19.39,19.39,89.24,1.84,1748.45,Overload,['High RPM per Gear'],12.41
truck_002,172.82,6,7.388645000624761,37.64,2204.35,26.31,8.44,20.48,20.48,33.92,1.52,367.39,Normal,[],9.17
truck_001,179.87,3,5.560606097903463,60.94,1350.27,25.13,9.28,19.39,19.39,16.41,1.01,450.09,Normal,[],10.33
truck_003,102.17,2,12.319546340858883,43.57,2047.96,27.39,4.18,24.43,24.43,28.89,0.8,1023.98,Overload,['High RPM per Gear'],4.29
truck_001,299.81,5,8.843378616848785,78.39,1234.67,24.88,15.46,19.39,19.39,33.82,1.56,246.93,Normal,[],15.62
truck_002,304.92,3,-4.625419019484176,44.7,1943.34,26.03,14.89,20.48,20.48,-31.55,2.38,647.78,Overload,['High RPM per Gear'],14.36
truck_002,115.92,4,-4.74882640346177,37.09,1362.81,24.5,5.66,20.48,20.48,-14.84,0.68,340.7,Normal,[],5.03
truck_002,100.49,4,0.9913581877926454,28.22,1402.64,28.61,4.91,20.48,20.48,3.53,0.52,350.66,Normal,[],5.4
truck_003,382.07,4,9.66642137563837,61.68,1650.89,27.15,15.64,24.43,24.43,59.88,2.43,412.72,Normal,[],15.99
truck_001,170.14,2,7.965810563481657,36.59,1523.9,28.57,8.77,19.39,19.39,37.04,0.95,761.95,Overload,['High RPM per Gear'],9.35
truck_001,282.88,3,7.85829964608026,55.56,1417.29,23.21,14.59,19.39,19.39,40.01,1.81,472.43,Normal,[],15.8
truck_002,326.45,5,4.673554330447763,50.42,1993.47,27.89,15.94,20.48,20.48,30.26,2.44,398.69,Normal,[],15.86
truck_003,157.75,3,4.698017457660528,59.71,1327.82,25.95,6.46,24.43,24.43,12.41,0.85,442.61,Normal,[],7.03
